PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
11743,26,Male,USA,Simulation,7.307187087,1,Medium,7,123,14,19,Medium
11744,16,Female,Europe,RPG,5.538976153,0,Easy,9,115,83,44,Medium
11745,38,Male,Europe,RPG,17.70846127,1,Easy,1,113,83,11,Low
11746,49,Male,Europe,Simulation,0.309777099,1,Medium,18,63,45,16,Medium
11747,44,Male,USA,Strategy,23.11242178,0,Medium,6,126,73,46,Medium
11748,44,Male,USA,Sports,8.966198059,0,Easy,13,135,40,38,Medium
11749,49,Male,USA,Simulation,6.874546232,0,Easy,6,86,8,14,Low
11750,33,Female,USA,Simulation,18.80841267,0,Medium,9,134,26,45,Medium
11751,22,Male,USA,RPG,7.716552928,0,Easy,2,125,90,39,Medium
11752,40,Male,USA,Sports,13.67538909,0,Easy,13,19,27,36,Low
11753,21,Male,Other,Sports,9.796661578,0,Medium,11,53,38,49,Medium
11754,44,Female,USA,Strategy,15.05381833,0,Medium,13,120,36,38,High
11755,21,Male,Europe,RPG,2.403670288,0,Medium,19,111,11,34,High
11756,17,Female,Europe,RPG,9.239100084,0,Hard,10,128,82,47,High
11757,15,Female,Europe,Sports,21.65245578,0,Easy,3,101,87,34,Medium
11758,39,Female,USA,Sports,23.41468704,0,Easy,18,177,50,11,High
11759,15,Male,Asia,Strategy,2.751026677,0,Easy,3,138,1,24,Medium
11760,29,Female,Asia,RPG,15.80646006,0,Medium,14,64,24,10,Medium
11761,27,Male,Other,Strategy,9.882915374,0,Medium,1,127,90,43,Medium
11762,22,Male,USA,Simulation,8.54731882,0,Hard,14,134,52,24,High
11763,19,Male,Europe,Strategy,0.477263654,0,Easy,1,176,78,40,Medium
11764,23,Male,Asia,Simulation,2.706080257,0,Easy,16,150,20,11,High
11765,15,Male,USA,Action,5.586511375,0,Medium,5,57,26,47,Medium
11766,49,Male,Asia,Strategy,11.08394418,0,Easy,15,87,75,31,High
11767,16,Male,USA,RPG,16.04341901,0,Easy,11,68,18,17,Medium
11768,37,Male,USA,RPG,13.28304654,0,Hard,3,81,92,1,Low
11769,23,Female,Other,Sports,10.32002032,0,Hard,4,117,72,39,Medium
11770,48,Female,USA,Action,14.98657791,0,Medium,15,138,81,39,High
11771,28,Female,Europe,Sports,10.33894535,0,Easy,5,27,98,4,Low
11772,18,Male,Europe,Sports,8.700353867,0,Medium,17,16,29,15,Low
11773,44,Male,USA,RPG,23.40955878,0,Medium,12,87,53,40,Medium
11774,45,Male,Other,Strategy,20.25886955,0,Easy,5,100,45,41,Medium
11775,25,Male,USA,Simulation,2.455283355,1,Medium,0,146,28,5,High
11776,49,Female,USA,Action,15.99099006,0,Easy,7,106,6,26,High
11777,22,Male,USA,Sports,23.88528992,0,Hard,9,92,37,1,High
11778,17,Female,Europe,Simulation,14.82878004,0,Easy,4,156,39,46,Medium
11779,28,Female,USA,Sports,5.385750304,1,Easy,18,35,3,9,Medium
11780,27,Female,Europe,Action,16.08952249,0,Easy,13,73,30,27,Medium
11781,46,Female,Europe,Action,4.473308033,0,Hard,13,173,17,3,High
11782,48,Male,USA,Sports,19.68358851,0,Easy,16,79,77,43,High
11783,33,Male,Europe,Simulation,12.64100356,0,Easy,7,106,29,39,Medium
11784,30,Female,Europe,Sports,6.535055945,0,Medium,2,120,56,45,Medium
11785,16,Male,Asia,Simulation,8.322003372,0,Medium,7,30,43,21,Low
11786,31,Male,Asia,Sports,17.20355491,1,Easy,10,156,6,19,High
11787,48,Male,Other,RPG,2.773045809,0,Medium,2,113,97,7,Low
11788,30,Female,USA,Simulation,21.73639944,0,Medium,1,167,35,3,Low
11789,16,Male,Europe,Strategy,2.887777239,1,Medium,10,169,89,48,High
11790,16,Female,Europe,Strategy,9.914275209,0,Hard,5,149,22,48,Medium
11791,40,Male,USA,Action,18.34321625,0,Hard,3,158,24,13,Medium
11792,27,Female,Other,Strategy,18.78402726,0,Medium,1,156,53,17,Low
11793,45,Female,USA,Simulation,2.337772155,0,Easy,16,69,29,19,Medium
11794,48,Male,Europe,Simulation,6.632748089,0,Easy,18,51,83,14,Medium
11795,17,Male,USA,Strategy,8.409305272,0,Easy,15,140,34,43,Low
11796,22,Female,Europe,Action,21.97165767,1,Hard,6,57,63,20,Medium
11797,37,Female,Asia,Action,11.0788173,0,Easy,19,57,60,43,Medium
11798,28,Female,Asia,Strategy,21.60107207,1,Hard,0,35,11,25,Low
11799,41,Male,Europe,RPG,20.55397477,1,Hard,6,148,35,8,Medium
11800,43,Male,Asia,RPG,0.924471192,1,Easy,14,17,84,47,Medium
11801,15,Male,Europe,Sports,16.76270353,0,Easy,3,35,27,41,Low
11802,31,Male,Asia,Strategy,21.12581579,0,Medium,2,129,50,29,Medium
11803,44,Female,USA,RPG,8.791944549,0,Hard,14,154,21,28,Medium
11804,27,Male,Europe,Simulation,11.62609591,0,Medium,2,176,52,48,Medium
11805,35,Female,USA,RPG,5.650300359,0,Easy,6,165,63,36,Medium
11806,33,Male,Asia,Strategy,12.53919371,0,Easy,14,126,46,1,High
11807,33,Male,USA,Simulation,8.481502436,0,Easy,14,64,47,26,Medium
11808,39,Female,USA,Sports,17.23708804,0,Medium,1,63,43,7,Low
11809,36,Female,Other,Sports,5.699759292,0,Easy,11,84,6,20,Medium
11810,45,Female,Europe,Simulation,12.25379279,0,Easy,9,61,43,25,Medium
11811,31,Female,Other,Strategy,11.24477604,0,Easy,18,44,37,29,Medium
11812,37,Female,Europe,Simulation,9.681117245,0,Hard,18,32,56,19,Medium
11813,46,Female,Europe,Strategy,6.012157204,0,Easy,15,31,89,15,Medium
11814,24,Female,Asia,Simulation,17.10989742,0,Easy,1,107,44,31,Low
11815,24,Female,USA,Action,5.316196048,0,Medium,1,34,49,10,Low
11816,22,Male,USA,Sports,21.62924507,0,Easy,12,20,78,33,Medium
11817,34,Female,Europe,RPG,14.60197677,1,Easy,9,135,82,49,High
11818,46,Male,Europe,Simulation,23.57299939,1,Hard,10,153,39,34,High
11819,28,Male,Asia,Sports,22.02679969,0,Hard,19,163,2,3,High
11820,42,Male,USA,Sports,3.492683692,0,Medium,14,174,47,16,High
11821,38,Female,Europe,Simulation,18.78431984,0,Hard,14,80,28,44,High
11822,29,Male,USA,RPG,4.224344527,0,Easy,18,137,17,26,Medium
11823,36,Female,Europe,RPG,22.56774043,0,Hard,13,116,17,18,High
11824,44,Male,Asia,Simulation,16.38797785,0,Easy,3,49,92,6,Low
11825,18,Male,USA,Simulation,4.506710723,0,Medium,9,55,70,18,Medium
11826,27,Male,Europe,Action,4.076058255,0,Easy,10,38,8,19,Medium
11827,37,Male,Europe,Sports,17.94143876,0,Medium,5,95,27,29,Medium
11828,22,Female,Asia,Strategy,14.83787026,0,Easy,10,104,34,12,Low
11829,32,Female,Europe,Strategy,3.187663463,1,Medium,7,168,58,2,Medium
11830,26,Male,USA,RPG,12.06025303,0,Hard,9,51,41,48,Medium
11831,45,Male,Other,Strategy,19.8369636,0,Easy,7,52,7,19,Medium
11832,28,Male,Other,Simulation,3.570634541,0,Easy,0,10,54,18,Low
11833,48,Female,Europe,Strategy,0.324385979,0,Hard,9,76,95,35,Medium
11834,32,Male,Asia,RPG,3.181756254,0,Hard,1,45,65,0,Low
11835,48,Male,USA,RPG,4.439219266,0,Easy,11,67,86,2,Medium
11836,25,Male,USA,Sports,15.17202756,0,Medium,12,152,74,0,High
11837,26,Female,Asia,Action,8.095997443,0,Hard,4,115,37,7,Medium
11838,29,Male,USA,Action,2.514453338,0,Hard,14,138,59,1,High
11839,45,Male,USA,Simulation,9.515295731,1,Medium,9,154,41,38,High
11840,43,Female,Europe,RPG,14.09262281,0,Medium,4,145,38,14,Low
11841,40,Female,USA,Strategy,7.335941879,0,Easy,8,164,36,20,Medium
11842,32,Female,USA,Sports,13.99196942,0,Easy,17,179,10,22,High
11843,46,Male,USA,Strategy,21.8795708,0,Medium,15,79,17,5,Medium
11844,36,Male,Europe,Sports,9.647057716,1,Medium,15,69,53,37,Medium
11845,31,Female,Europe,RPG,22.59800084,0,Easy,0,147,9,48,Low
11846,37,Male,USA,Action,20.64440284,1,Easy,16,98,95,23,High
11847,38,Male,Europe,Strategy,0.522360456,1,Easy,16,54,28,0,Medium
11848,22,Male,USA,Action,16.05702641,1,Medium,16,98,34,41,Low
11849,20,Female,USA,RPG,8.162289212,0,Easy,4,113,19,6,Medium
11850,19,Female,USA,RPG,6.107789949,0,Medium,2,124,32,27,Low
11851,43,Female,USA,Strategy,17.69242229,0,Easy,1,30,19,20,Low
11852,42,Male,USA,RPG,17.49877204,0,Easy,10,60,70,4,Medium
11853,25,Male,Asia,Simulation,16.5049641,1,Hard,17,76,79,44,High
11854,15,Male,Other,Strategy,0.920457061,0,Medium,1,88,45,4,Low
11855,33,Male,Asia,Action,14.22828096,0,Hard,5,33,66,40,Low
11856,23,Female,USA,Simulation,14.28848625,1,Medium,19,98,16,39,Low
11857,41,Male,Europe,Sports,23.20511446,1,Hard,11,138,66,45,Low
11858,48,Male,Asia,Action,18.71835915,0,Medium,16,23,21,32,High
11859,18,Female,USA,Simulation,8.660809005,0,Hard,15,113,19,18,High
11860,32,Male,USA,Sports,15.29205307,0,Easy,11,26,57,18,Medium
11861,29,Female,Europe,Simulation,21.36122512,1,Easy,17,23,75,30,Medium
11862,27,Female,USA,Action,19.53537436,0,Easy,8,158,68,23,Medium
11863,33,Female,Europe,Simulation,10.42016233,0,Hard,1,163,47,26,Low
11864,20,Female,USA,Strategy,22.21128525,0,Medium,4,104,68,10,Medium
11865,26,Female,Europe,Simulation,23.36887545,0,Easy,3,177,38,5,Medium
11866,31,Male,Asia,RPG,18.45298069,0,Hard,19,84,16,38,Low
11867,37,Male,Europe,RPG,4.217309606,1,Medium,19,61,42,31,Medium
11868,40,Female,USA,Strategy,17.93546916,0,Easy,2,172,10,24,Medium
11869,43,Male,Asia,Sports,9.660836186,0,Hard,4,149,80,10,High
11870,47,Female,USA,RPG,5.862738225,1,Easy,16,63,2,38,Medium
11871,41,Male,Europe,RPG,2.759135189,0,Easy,4,116,3,15,Medium
11872,39,Male,USA,Strategy,2.446890349,0,Easy,1,124,13,44,Low
11873,24,Male,USA,Sports,9.68237437,0,Easy,15,108,81,3,High
11874,37,Male,Europe,Action,13.48363583,0,Hard,9,134,70,46,Medium
11875,35,Female,USA,RPG,16.26066914,0,Easy,3,125,71,42,Medium
11876,35,Female,Asia,RPG,20.79361886,0,Easy,6,133,94,1,Medium
11877,27,Male,Europe,RPG,3.477209272,1,Easy,6,11,52,38,Low
11878,47,Female,Asia,Action,7.533438291,0,Easy,17,48,44,33,Medium
11879,38,Male,Other,Sports,0.784873752,0,Hard,4,85,16,20,Medium
11880,25,Female,USA,Action,15.95391012,0,Easy,13,159,80,27,High
11881,31,Female,USA,Simulation,0.546491799,0,Easy,6,177,55,30,Medium
11882,18,Male,Europe,Action,1.109312118,0,Medium,14,13,96,0,Low
11883,39,Male,USA,Action,14.35537134,1,Medium,13,150,16,47,High
11884,44,Female,Europe,Sports,4.647766063,0,Easy,9,77,88,25,Medium
11885,23,Female,USA,Strategy,15.78855057,0,Medium,11,173,7,44,High
11886,35,Female,Europe,Action,8.550067192,0,Medium,18,74,67,11,Medium
11887,34,Female,Europe,RPG,6.223598383,0,Easy,10,163,84,13,High
11888,33,Female,Europe,Simulation,18.25252119,0,Medium,2,52,9,46,Low
11889,33,Male,USA,Simulation,17.79156314,0,Medium,18,48,49,31,Medium
11890,26,Female,USA,RPG,1.456996182,0,Easy,9,22,73,34,Medium
11891,31,Male,USA,Sports,17.38680762,0,Easy,14,39,93,35,Medium
11892,42,Male,Asia,Action,22.7022926,0,Easy,4,112,59,21,Medium
11893,49,Female,Asia,Sports,11.36592334,0,Hard,14,113,14,23,High
11894,32,Male,Asia,Sports,12.77132806,0,Medium,12,110,59,1,Medium
11895,28,Male,Other,Action,8.122615768,0,Medium,4,166,27,16,Medium
11896,49,Female,USA,RPG,18.3341108,0,Easy,11,60,11,22,Medium
11897,21,Male,Europe,Action,18.35141178,1,Easy,3,74,21,1,Low
11898,27,Female,Asia,Strategy,21.39954438,0,Easy,6,136,30,38,Medium
11899,32,Female,USA,Sports,17.35962896,0,Medium,4,48,54,28,Low
11900,27,Male,Asia,Sports,23.50807695,0,Hard,8,88,74,28,Medium
11901,45,Male,Europe,Sports,23.28160098,0,Easy,9,54,52,19,Medium
11902,16,Female,Other,Simulation,9.803189595,0,Medium,9,68,72,5,Medium
11903,30,Male,USA,RPG,17.31672457,0,Easy,17,97,38,1,High
11904,23,Male,Europe,RPG,0.436641903,0,Medium,5,47,99,2,Low
11905,23,Female,USA,Sports,9.256283891,0,Hard,0,89,55,5,Low
11906,25,Female,USA,Simulation,9.802363149,0,Hard,17,167,14,34,High
11907,36,Male,Asia,Sports,19.94694736,1,Medium,18,106,77,31,High
11908,47,Female,Europe,Sports,6.548196994,0,Medium,13,30,9,15,Medium
11909,37,Female,Europe,Action,5.13650441,1,Easy,3,72,6,35,Low
11910,48,Male,Asia,Sports,11.09672803,0,Easy,16,167,61,35,High
11911,23,Female,Europe,Action,5.444869401,0,Easy,9,136,52,12,Medium
11912,38,Male,Other,Sports,4.210874286,0,Medium,4,105,64,39,Medium
11913,22,Male,Other,Action,11.37767403,0,Easy,4,168,18,10,Medium
11914,21,Female,Europe,Simulation,6.540669466,0,Medium,19,47,43,7,High
11915,32,Female,Other,Action,2.920680082,1,Easy,7,44,94,10,Medium
11916,17,Male,USA,Strategy,6.129084962,0,Hard,18,70,82,20,Medium
11917,42,Female,USA,Simulation,17.93901575,0,Easy,18,134,54,29,High
11918,20,Male,USA,RPG,2.613763156,1,Easy,5,80,68,3,Medium
11919,35,Male,Other,Action,2.287209023,0,Easy,16,118,73,41,High
11920,42,Male,Europe,Action,9.806246394,0,Medium,3,22,63,16,Low
11921,15,Male,Other,Action,3.8971837,0,Hard,11,165,84,19,Low
11922,35,Male,USA,RPG,9.295505754,1,Medium,2,116,97,38,Medium
11923,49,Female,USA,RPG,21.98452376,0,Medium,1,50,16,37,Low
11924,27,Male,Europe,Sports,3.544623106,0,Easy,17,72,69,49,Medium
11925,24,Male,USA,Simulation,17.23529634,0,Medium,0,161,54,11,Low
11926,24,Female,Asia,Strategy,1.828497266,0,Medium,13,167,41,7,High
11927,27,Male,Europe,Sports,18.6638751,0,Easy,2,158,92,6,High
11928,38,Female,Asia,Sports,22.44302761,0,Easy,19,99,65,48,High
11929,16,Male,Europe,Simulation,18.67497811,0,Easy,3,120,23,23,Medium
11930,36,Male,Europe,Action,21.1668517,0,Easy,19,20,93,9,Medium
11931,31,Female,Europe,RPG,17.79726395,0,Easy,4,28,53,10,Low
11932,28,Male,USA,Sports,6.597581373,0,Medium,7,150,95,9,Medium
11933,24,Male,Other,Sports,5.516334329,0,Easy,14,142,60,2,High
11934,49,Male,Europe,Simulation,21.59978112,0,Medium,6,144,47,29,Medium
11935,39,Male,USA,Sports,0.755166078,0,Easy,11,121,17,19,Medium
11936,17,Female,Asia,RPG,12.9633502,0,Hard,17,145,42,10,High
11937,31,Male,Europe,Sports,8.071032527,0,Easy,11,178,3,38,High
11938,26,Male,Other,Sports,21.89218161,0,Easy,9,54,22,40,Low
11939,38,Male,Asia,Strategy,3.971207757,0,Medium,4,80,57,2,Low
11940,43,Male,USA,RPG,8.842575768,1,Hard,17,106,56,48,Medium
11941,39,Female,USA,RPG,2.341299072,0,Easy,13,82,96,2,Medium
11942,40,Female,USA,Strategy,22.51487837,0,Hard,9,169,61,47,High
11943,15,Male,USA,Strategy,8.060406788,1,Hard,7,27,87,20,Medium
11944,34,Male,Europe,Action,8.936215062,0,Medium,7,169,77,12,Low
11945,42,Male,Europe,Simulation,1.461888763,0,Easy,18,166,63,9,High
11946,30,Male,Asia,RPG,2.455166221,0,Easy,7,108,21,31,Medium
11947,31,Male,Other,RPG,22.38608679,0,Easy,5,81,28,29,Medium
11948,42,Male,Europe,Strategy,15.51361609,0,Easy,7,164,76,34,Medium
11949,26,Female,Europe,Sports,14.70817878,0,Hard,5,53,21,11,Low
11950,41,Male,Europe,Action,18.92449757,0,Easy,0,29,99,25,Low
11951,44,Female,Europe,RPG,15.11639052,0,Hard,12,179,51,34,High
11952,48,Male,USA,Strategy,6.097964344,0,Easy,14,50,78,0,Medium
11953,20,Female,USA,Action,21.91362287,0,Medium,9,29,19,8,Low
11954,21,Female,Asia,RPG,5.905099532,0,Easy,10,167,19,7,High
11955,46,Male,Europe,Sports,19.70881145,0,Easy,13,128,13,7,High
11956,46,Female,Europe,Simulation,6.746271936,0,Easy,1,33,89,43,Low
11957,39,Male,Asia,Simulation,6.105546997,0,Easy,11,55,44,27,Medium
11958,47,Female,USA,Sports,13.93056314,0,Hard,14,69,89,22,Medium
11959,21,Female,Europe,Simulation,3.239394681,0,Easy,16,122,25,13,High
11960,26,Male,USA,RPG,8.991539573,0,Hard,13,178,76,39,High
11961,30,Female,Europe,Simulation,12.10741957,0,Easy,17,167,73,48,Medium
11962,30,Male,USA,Simulation,21.39416037,0,Medium,11,41,71,46,Medium
11963,27,Male,Europe,Strategy,9.196197938,1,Hard,10,52,23,23,Medium
11964,21,Male,USA,RPG,1.062782872,1,Easy,18,18,48,40,High
11965,23,Male,Europe,RPG,19.64543798,0,Hard,8,118,99,29,Medium
11966,46,Female,Asia,Sports,14.79079182,0,Medium,5,37,7,0,Low
11967,25,Male,USA,Simulation,16.32726998,0,Medium,8,37,36,32,Medium
11968,22,Female,USA,Action,2.158907715,0,Medium,18,40,26,8,Medium
11969,47,Male,Asia,RPG,4.248332721,0,Hard,11,41,48,11,Medium
11970,37,Female,Europe,RPG,13.14481576,1,Easy,1,104,38,17,Medium
11971,39,Male,Europe,Action,4.840817292,0,Easy,3,157,80,26,Medium
11972,22,Male,Europe,RPG,19.63708177,1,Hard,11,36,58,0,Medium
11973,36,Female,USA,Sports,0.585179056,1,Easy,5,151,81,6,Medium
11974,18,Female,Europe,Simulation,19.62698737,0,Easy,0,62,16,17,Low
11975,17,Female,USA,Sports,11.14837674,0,Easy,9,39,46,7,Medium
11976,43,Male,Asia,Simulation,14.14806606,0,Easy,0,12,97,10,Medium
11977,43,Male,Europe,Sports,4.772549942,1,Easy,17,123,92,29,High
11978,48,Male,USA,Sports,9.323887453,0,Easy,3,40,29,8,Low
11979,48,Male,Europe,Simulation,13.80905597,0,Medium,6,120,56,42,Medium
11980,42,Male,USA,Strategy,3.840655122,0,Medium,14,85,53,10,Medium
11981,27,Male,USA,RPG,9.36137218,0,Easy,10,47,79,42,Medium
11982,29,Male,Europe,RPG,16.21510559,1,Easy,12,150,77,22,High
11983,37,Female,USA,Simulation,21.674382,0,Medium,13,85,95,5,Medium
11984,40,Female,Europe,Action,6.168047918,1,Easy,2,169,13,25,Medium
11985,18,Male,Asia,Strategy,18.21775374,0,Easy,11,111,99,29,Medium
11986,40,Male,Other,RPG,3.071179876,1,Hard,2,116,55,7,High
11987,23,Male,Asia,RPG,4.515780373,0,Hard,6,127,33,48,Medium
11988,19,Male,Other,RPG,19.46215521,1,Easy,14,77,65,33,Medium
11989,46,Female,USA,RPG,20.69317129,1,Medium,11,86,16,15,Medium
11990,34,Female,Europe,Strategy,13.0127116,0,Easy,17,39,73,26,Medium
11991,25,Female,USA,Sports,3.996691585,1,Medium,14,88,78,24,Medium
11992,29,Male,USA,Simulation,4.42860604,0,Hard,10,120,38,36,Medium
11993,46,Female,Asia,Sports,22.71323527,0,Easy,14,11,10,13,Low
11994,42,Male,USA,Simulation,13.32857816,0,Hard,18,160,2,47,High
11995,36,Female,USA,Action,7.494567292,0,Medium,6,44,86,41,Medium
11996,31,Male,USA,Sports,14.12697608,0,Hard,15,47,31,39,Medium
11997,40,Male,USA,Strategy,6.640659858,0,Medium,4,123,35,24,Medium
11998,21,Male,USA,Action,17.76300168,0,Easy,9,67,24,13,Medium
11999,40,Male,USA,Action,4.140950456,1,Easy,4,74,55,21,Medium
12000,39,Male,USA,RPG,6.533978796,0,Easy,1,135,14,21,Low
12001,24,Female,Asia,RPG,17.25084861,0,Medium,2,22,4,7,Low
12002,33,Male,USA,RPG,1.198752869,0,Hard,3,95,76,18,Medium
12003,25,Female,USA,Simulation,23.87899839,1,Medium,19,173,13,27,High
12004,27,Female,USA,RPG,7.99882288,0,Easy,3,175,89,35,Medium
12005,22,Female,USA,Sports,16.73906554,1,Medium,13,161,59,48,High
12006,18,Male,USA,Action,1.986687435,0,Hard,8,120,80,28,Medium
12007,45,Female,Asia,Sports,13.61228094,1,Hard,19,166,74,20,High
12008,42,Male,Other,Simulation,12.85750822,0,Medium,4,163,13,24,Medium
12009,25,Male,Asia,Simulation,6.329100496,0,Easy,13,20,94,2,Low
12010,15,Female,Asia,RPG,8.347852232,0,Hard,17,50,38,26,Medium
12011,38,Male,Asia,Action,20.37257177,0,Easy,12,150,79,3,High
12012,45,Female,USA,Simulation,5.598930071,0,Medium,13,145,59,0,High
12013,40,Male,Asia,Strategy,16.55174779,1,Easy,19,103,93,8,High
12014,19,Male,Asia,Action,10.79554234,0,Hard,18,38,42,49,Medium
12015,34,Male,USA,Simulation,12.23225039,0,Easy,9,109,5,6,High
12016,25,Female,Other,Simulation,8.847465932,0,Easy,8,51,12,35,Medium
12017,47,Female,Other,Sports,18.84963766,0,Medium,3,67,69,28,Low
12018,41,Male,Europe,RPG,0.114873418,0,Medium,7,122,25,28,Medium
12019,48,Male,USA,Strategy,4.275577861,0,Medium,9,53,49,47,Medium
12020,29,Male,USA,Sports,8.600120363,0,Easy,18,88,86,44,High
12021,46,Male,Europe,RPG,4.985348869,1,Medium,11,94,78,37,Medium
12022,35,Female,USA,Action,13.10264521,0,Easy,13,158,3,10,High
12023,19,Female,USA,Strategy,16.56261736,0,Easy,0,92,50,26,Low
12024,20,Female,USA,Simulation,14.12371125,0,Hard,9,27,54,18,Low
12025,36,Male,Europe,Strategy,11.83069897,0,Easy,13,60,24,30,Medium
12026,32,Male,Europe,Action,16.59545888,1,Easy,3,119,63,38,Medium
12027,28,Male,Europe,Simulation,21.31675899,0,Medium,12,93,2,28,High
12028,24,Male,USA,Strategy,16.49690683,0,Hard,12,61,29,20,Low
12029,27,Male,Other,Sports,16.03295316,0,Easy,3,129,74,26,Medium
12030,45,Female,Europe,Strategy,22.21646409,1,Medium,12,124,80,39,High
12031,44,Male,Europe,Simulation,23.00070173,0,Easy,3,175,37,9,Medium
12032,17,Male,Europe,Sports,4.96517516,0,Medium,3,75,35,38,Low
12033,44,Male,Europe,Sports,7.882511342,0,Easy,16,36,2,41,Medium
12034,20,Female,Other,Sports,0.283976594,0,Medium,17,173,28,45,High
12035,43,Female,Europe,Action,8.518568605,1,Easy,17,168,54,21,High
12036,22,Male,Europe,Strategy,17.38166982,0,Medium,7,172,39,8,Medium
12037,47,Female,Asia,Action,23.41360052,1,Medium,1,119,61,39,Low
12038,31,Male,USA,RPG,0.318865203,0,Easy,12,127,7,37,High
12039,25,Male,USA,Sports,2.766988458,0,Medium,16,142,88,33,High
12040,27,Male,Europe,Simulation,12.60701408,0,Easy,17,65,66,15,Medium
12041,25,Male,USA,Sports,2.614480723,0,Easy,6,49,91,41,Medium
12042,45,Male,USA,Simulation,1.201405019,0,Easy,18,60,4,27,Medium
12043,42,Female,Europe,RPG,10.64814863,0,Medium,0,89,29,5,Low
12044,20,Male,Europe,Strategy,17.25265551,1,Easy,10,76,37,14,Medium
12045,30,Male,Europe,RPG,8.046521074,0,Hard,19,48,33,11,Medium
12046,18,Male,USA,Simulation,4.91200289,0,Medium,17,36,25,38,Medium
12047,49,Female,USA,Action,8.299247816,0,Easy,10,175,17,26,Low
12048,40,Female,USA,Sports,3.128812582,0,Easy,13,83,66,1,Medium
12049,26,Male,Asia,Simulation,8.523839952,0,Easy,11,118,45,20,Medium
12050,25,Male,USA,Action,11.83809475,0,Hard,5,169,51,24,Medium
12051,39,Male,USA,RPG,1.768252739,1,Medium,3,53,47,13,Low
12052,32,Male,USA,Simulation,13.16644205,1,Medium,12,149,54,9,High
12053,33,Male,Other,RPG,12.22050674,1,Easy,1,42,95,22,Low
12054,37,Male,Europe,Sports,9.86218484,0,Easy,5,177,80,45,Medium
12055,32,Female,USA,Sports,14.92483076,0,Easy,15,60,2,18,Medium
12056,40,Male,USA,Action,22.41225441,0,Easy,6,31,12,40,Low
12057,20,Female,Asia,Action,7.812908554,0,Easy,10,120,35,40,Medium
12058,18,Female,USA,Sports,3.190820331,0,Easy,15,172,23,5,High
12059,43,Male,Europe,Strategy,17.74932563,0,Medium,1,13,77,18,Low
12060,48,Female,Europe,Sports,6.004418014,0,Medium,14,50,37,2,Medium
12061,31,Male,Europe,Simulation,17.38914234,0,Medium,13,28,57,18,Medium
12062,30,Female,Asia,RPG,6.650916285,1,Easy,5,123,61,46,Medium
12063,16,Male,USA,Sports,2.756968804,0,Easy,15,76,66,47,Medium
12064,48,Male,Other,Simulation,23.99645072,0,Hard,3,18,12,14,Low
12065,22,Male,Asia,Simulation,12.72479653,0,Hard,9,74,68,38,Medium
12066,27,Male,Asia,Simulation,17.84568545,0,Easy,15,149,23,22,High
12067,22,Male,USA,RPG,9.403378683,0,Medium,10,164,10,45,High
12068,44,Male,USA,Simulation,21.78973685,0,Medium,15,158,78,19,High
12069,46,Male,USA,RPG,19.85195657,0,Medium,6,99,48,40,Medium
12070,44,Female,Europe,Action,19.92038023,0,Medium,14,134,67,21,High
12071,15,Male,USA,Action,19.15458687,0,Medium,7,77,86,42,Medium
12072,31,Male,Other,Sports,13.98267858,0,Hard,9,107,9,23,Medium
12073,34,Male,Asia,RPG,11.56604811,1,Easy,0,100,82,28,Low
12074,38,Male,Asia,Action,15.65322419,0,Medium,2,82,98,47,Medium
12075,36,Female,Europe,Simulation,6.590070091,1,Hard,8,43,39,36,Medium
12076,43,Male,Europe,Action,12.92945263,0,Easy,19,51,78,26,Medium
12077,36,Female,USA,Strategy,16.31112373,1,Medium,8,144,26,6,Medium
12078,23,Male,Other,Simulation,2.200253556,0,Hard,5,26,75,21,Low
12079,24,Male,Europe,RPG,18.14666639,0,Medium,8,117,36,37,Medium
12080,42,Female,Europe,Strategy,11.357258,0,Easy,1,101,19,19,Low
12081,42,Male,Asia,Action,22.81218932,0,Easy,15,169,34,4,High
12082,35,Male,Asia,RPG,22.78985312,1,Hard,4,122,54,10,Medium
12083,38,Male,USA,Action,20.2372672,0,Medium,13,105,70,40,High
12084,16,Male,Other,Simulation,10.18687517,0,Easy,0,168,36,8,Low
12085,22,Male,USA,Action,17.28524158,0,Easy,4,85,97,49,Medium
12086,41,Male,Europe,Action,5.335869123,0,Easy,13,162,26,19,High
12087,36,Male,USA,RPG,6.931253236,0,Medium,12,61,87,33,Medium
12088,41,Female,Asia,Sports,13.85516306,0,Easy,9,13,62,15,Low
12089,43,Female,Europe,Simulation,17.73231374,0,Medium,9,99,3,17,Medium
12090,17,Female,Other,Action,10.47637636,0,Easy,9,13,42,32,Low
12091,27,Female,Asia,RPG,18.92833497,0,Medium,12,179,18,28,High
12092,24,Female,Asia,Simulation,15.28531808,0,Easy,13,80,71,6,Medium
12093,23,Female,Other,Sports,7.596822461,0,Easy,9,77,53,31,Low
12094,41,Male,Asia,Strategy,6.726809463,0,Hard,4,69,60,27,Medium
12095,48,Male,USA,Simulation,18.93262982,0,Hard,1,53,39,6,Low
12096,15,Male,USA,Strategy,7.195294547,1,Easy,18,13,32,41,Low
12097,46,Male,Europe,Strategy,5.111729256,0,Medium,15,18,72,21,Medium
12098,39,Male,USA,Simulation,17.50509497,0,Easy,1,138,8,43,Low
